#DESC MOVES-ready input file for RPD and RPV modes
#GRDNAME: METCRO_12US2_CRO12CONUS1        
#MCXREF : /garnet/oaqps/em_v6.2/ge_dat/onroad/MCXREF_2011eg_22aug2014_v0
#MFMREF : /garnet/oaqps/em_v6.2/ge_dat/onroad/MFMREF_2011eg_22aug2014_v0
#MODELING PERIOD :  2011001 - 2011365
#TEMP_BUFFER_BIN :    10.00
#PP_TEMP_INCREMENT    10
RefCounty,FuelMonth,TemperatureProfileID,RefMinT,RefMaxT,Temp1,Temp2,,,,,,,,,,,,Temp24
006001,    1,   M2011010018,     14.17,     97.17,     81.22,     80.95,     80.71,     80.49,     80.30,     80.13,     80.00,     80.07,     80.87,     82.73,     84.85,     86.75,     88.26,     89.34,     89.93,     90.00,     89.45,     87.96,     86.03,     84.45,     83.31,     82.51,     81.94,     81.54
006001,    1,   M2011010019,     14.17,     97.17,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00,     90.00
006001,    1,   M2011010020,     14.17,     97.17,     18.55,     16.68,     14.98,     13.42,     12.07,     10.93,     10.00,     10.52,     16.10,     29.09,     43.92,     57.27,     67.82,     75.35,     79.51,     80.00,     76.18,     65.70,     52.20,     41.12,     33.14,     27.59,     23.56,     20.80
006001,    1,   M2011010021,     14.17,     97.17,     27.33,     25.72,     24.27,     22.93,     21.77,     20.80,     20.00,     20.45,     25.23,     36.36,     49.08,     60.51,     69.56,     76.01,     79.58,     80.00,     76.73,     67.74,     56.17,     46.67,     39.84,     35.08,     31.62,     29.26
006001,    1,   M2011010022,     14.17,     97.17,     36.10,     34.77,     33.56,     32.45,     31.48,     30.67,     30.00,     30.37,     34.36,     43.63,     54.23,     63.76,     71.30,     76.68,     79.65,     80.00,     77.27,     69.78,     60.14,     52.23,     46.53,     42.56,     39.69,     37.71
006001,    1,   M2011010023,     14.17,     97.17,     44.88,     43.82,     42.85,     41.96,     41.18,     40.53,     40.00,     40.30,     43.49,     50.91,     59.38,     67.01,     73.04,     77.34,     79.72,     80.00,     77.82,     71.83,     64.11,     57.78,     53.22,     50.05,     47.75,     46.17
006001,    1,   M2011010024,     14.17,     97.17,     53.66,     52.86,     52.14,     51.47,     50.89,     50.40,     50.00,     50.22,     52.61,     58.18,     64.54,     70.26,     74.78,     78.01,     79.79,     80.00,     78.36,     73.87,     68.08,     63.34,     59.92,     57.54,     55.81,     54.63
006001,    1,   M2011010025,     14.17,     97.17,     62.44,     61.91,     61.42,     60.98,     60.59,     60.27,     60.00,     60.15,     61.74,     65.45,     69.69,     73.50,     76.52,     78.67,     79.86,     80.00,     78.91,     75.91,     72.06,     68.89,     66.61,     65.03,     63.87,     63.09
006001,    1,   M2011010026,     14.17,     97.17,     71.22,     70.95,     70.71,     70.49,     70.30,     70.13,     70.00,     70.07,     70.87,     72.73,     74.85,     76.75,     78.26,     79.34,     79.93,     80.00,     79.45,     77.96,     76.03,     74.45,     73.31,     72.51,     71.94,     71.54
006001,    1,   M2011010027,     14.17,     97.17,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00,     80.00
006001,    1,   M2011010028,     14.17,     97.17,     17.33,     15.72,     14.27,     12.93,     11.77,     10.80,     10.00,     10.45,     15.23,     26.36,     39.08,     50.51,     59.56,     66.01,     69.58,     70.00,     66.73,     57.74,     46.17,     36.67,     29.84,     25.08,     21.62,     19.26
006001,    1,   M2011010029,     14.17,     97.17,     26.10,     24.77,     23.56,     22.45,     21.48,     20.67,     20.00,     20.37,     24.36,     33.63,     44.23,     53.76,     61.30,     66.68,     69.65,     70.00,     67.27,     59.78,     50.14,     42.23,     36.53,     32.56,     29.69,     27.71
006001,    1,   M2011010030,     14.17,     97.17,     34.88,     33.82,     32.85,     31.96,     31.18,     30.53,     30.00,     30.30,     33.49,     40.91,     49.38,     57.01,     63.04,     67.34,     69.72,     70.00,     67.82,     61.83,     54.11,     47.78,     43.22,     40.05,     37.75,     36.17
006001,    1,   M2011010031,     14.17,     97.17,     43.66,     42.86,     42.14,     41.47,     40.89,     40.40,     40.00,     40.22,     42.61,     48.18,     54.54,     60.26,     64.78,     68.01,     69.79,     70.00,     68.36,     63.87,     58.08,     53.34,     49.92,     47.54,     45.81,     44.63
006001,    1,   M2011010032,     14.17,     97.17,     52.44,     51.91,     51.42,     50.98,     50.59,     50.27,     50.00,     50.15,     51.74,     55.45,     59.69,     63.50,     66.52,     68.67,     69.86,     70.00,     68.91,     65.91,     62.06,     58.89,     56.61,     55.03,     53.87,     53.09
006001,    1,   M2011010033,     14.17,     97.17,     61.22,     60.95,     60.71,     60.49,     60.30,     60.13,     60.00,     60.07,     60.87,     62.73,     64.85,     66.75,     68.26,     69.34,     69.93,     70.00,     69.45,     67.96,     66.03,     64.45,     63.31,     62.51,     61.94,     61.54
006001,    1,   M2011010034,     14.17,     97.17,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00,     70.00
006001,    1,   M2011010035,     14.17,     97.17,     16.10,     14.77,     13.56,     12.45,     11.48,     10.67,     10.00,     10.37,     14.36,     23.63,     34.23,     43.76,     51.30,     56.68,     59.65,     60.00,     57.27,     49.78,     40.14,     32.23,     26.53,     22.56,     19.69,     17.71
006001,    1,   M2011010036,     14.17,     97.17,     24.88,     23.82,     22.85,     21.96,     21.18,     20.53,     20.00,     20.30,     23.49,     30.91,     39.38,     47.01,     53.04,     57.34,     59.72,     60.00,     57.82,     51.83,     44.11,     37.78,     33.22,     30.05,     27.75,     26.17
006001,    1,   M2011010037,     14.17,     97.17,     33.66,     32.86,     32.14,     31.47,     30.89,     30.40,     30.00,     30.22,     32.61,     38.18,     44.54,     50.26,     54.78,     58.01,     59.79,     60.00,     58.36,     53.87,     48.08,     43.34,     39.92,     37.54,     35.81,     34.63
006001,    1,   M2011010038,     14.17,     97.17,     42.44,     41.91,     41.42,     40.98,     40.59,     40.27,     40.00,     40.15,     41.74,     45.45,     49.69,     53.50,     56.52,     58.67,     59.86,     60.00,     58.91,     55.91,     52.06,     48.89,     46.61,     45.03,     43.87,     43.09
006001,    1,   M2011010039,     14.17,     97.17,     51.22,     50.95,     50.71,     50.49,     50.30,     50.13,     50.00,     50.07,     50.87,     52.73,     54.85,     56.75,     58.26,     59.34,     59.93,     60.00,     59.45,     57.96,     56.03,     54.45,     53.31,     52.51,     51.94,     51.54
006001,    1,   M2011010040,     14.17,     97.17,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00,     60.00
006001,    1,   M2011010041,     14.17,     97.17,     14.88,     13.82,     12.85,     11.96,     11.18,     10.53,     10.00,     10.30,     13.49,     20.91,     29.38,     37.01,     43.04,     47.34,     49.72,     50.00,     47.82,     41.83,     34.11,     27.78,     23.22,     20.05,     17.75,     16.17
006001,    1,   M2011010042,     14.17,     97.17,     23.66,     22.86,     22.14,     21.47,     20.89,     20.40,     20.00,     20.22,     22.61,     28.18,     34.54,     40.26,     44.78,     48.01,     49.79,     50.00,     48.36,     43.87,     38.08,     33.34,     29.92,     27.54,     25.81,     24.63
006001,    1,   M2011010043,     14.17,     97.17,     32.44,     31.91,     31.42,     30.98,     30.59,     30.27,     30.00,     30.15,     31.74,     35.45,     39.69,     43.50,     46.52,     48.67,     49.86,     50.00,     48.91,     45.91,     42.06,     38.89,     36.61,     35.03,     33.87,     33.09
006001,    1,   M2011010044,     14.17,     97.17,     41.22,     40.95,     40.71,     40.49,     40.30,     40.13,     40.00,     40.07,     40.87,     42.73,     44.85,     46.75,     48.26,     49.34,     49.93,     50.00,     49.45,     47.96,     46.03,     44.45,     43.31,     42.51,     41.94,     41.54
